53039 ,cnn
   7 , Cruz strength – ALEX CASTELLANOS pitches campaign to paint Trump as ‘flawed strongman’ – CRUZ wins PLAY OF THE DAY -- B’DAY: Charlie Rose
   6 ,2016-04-28 02:27:51
   6 ,2016-04-27 06:16:00
   6 ,2016-04-27 05:39:07
   6 ,2016-04-25 02:35:00
   6 ,2016-04-22 17:56:42
   6 ,2016-04-20 11:06:08
   6 ,2016-04-19 11:26:00
   6 ,2016-04-19 10:21:11
   6 ,2016-04-14 21:13:37
   6 ,2016-04-14 15:28:47
   6 ,2016-04-12 22:23:49
   6 ,2016-04-07 13:31:45
   6 ,2016-04-06 00:47:00
   6 ,2016-03-31 22:34:46
   6 ,2016-03-30 21:08:22
   6 ,2016-03-25 14:18:56
   6 ,2016-03-23 01:18:35
   6 ,2016-03-22 23:36:30
   6 ,2016-03-15 01:22:44
   6 ,2016-03-14 18:27:56
   6 ,2016-03-13 21:10:00
   6 ,2016-03-07 17:20:27
   6 ,2016-03-06 19:28:07
   6 ,2016-03-06 14:00:07
   6 ,2016-03-02 15:27:26
   6 ,2016-03-01 10:11:45
   6 ,2016-02-28 23:32:32
   6 ,2016-02-28 03:56:31
   6 ,2016-02-28 00:06:49
   6 ,2016-02-27 23:46:30
   6 ,2016-02-24 19:16:05
   6 ,2016-02-20 20:15:51
   6 ,2016-02-10 12:52:19
   6 ,2016-02-09 06:22:40
   6 ,2016-02-07 02:29:54
   6 ,2016-02-04 16:36:35
   6 ,2016-02-02 14:32:00
   6 ,2016-02-02 05:54:05
   6 ,2016-01-31 23:19:24
   6 ,2016-01-28 20:17:21
   6 ,2016-01-21 17:18:53
   6 ,2016-01-14 20:48:00
   6 ,2016-01-08 19:49:41
   6 ,2016-01-08 00:53:08
   6 ,2016-01-04 22:07:24
   6 ,2016-01-04 20:29:19
   6 , finally bankrolls campaign"
   6 , buffeted by Hurricane Haley – CRUZ
   6 , at Gate C5 of Des Moines Airport"
   6 , and Trump"
   6 , and Political Instability"
   6 , John Podesta"
   6 , John Kasich"
   6 , Fox News over Trump"
   5 ,2016-04-21 22:32:24
   5 ,2016-04-15 02:58:20
   5 ,2016-04-12 17:49:59
   5 ,2016-04-07 15:04:35
   5 ,2016-04-06 15:35:06
   5 ,2016-04-05 14:08:49
   5 ,2016-04-04 17:05:01
   5 ,2016-04-03 04:49:48
   5 ,2016-03-30 13:36:18
   5 ,2016-03-22 10:14:57
   5 ,2016-03-22 01:19:02
   5 ,2016-03-16 12:04:19
   5 ,2016-03-14 19:58:53
   5 ,2016-03-10 14:42:50
   5 ,2016-03-08 22:05:46
   5 ,2016-03-07 16:44:58
   5 ,2016-03-02 17:40:04
   5 ,2016-03-02 17:19:26
   5 ,2016-02-25 15:40:20
   5 ,2016-02-23 19:42:37
   5 ,2016-02-22 02:09:55
   5 ,2016-02-20 16:52:31
   5 ,2016-02-19 10:01:47
   5 ,2016-02-17 20:52:56
   5 ,2016-02-16 21:52:18
   5 ,2016-02-15 19:59:59
   5 ,2016-02-12 04:01:38
   5 ,2016-02-12 01:55:30
   5 ,2016-02-10 02:45:58
   5 ,2016-02-08 22:15:54
   5 ,2016-02-07 15:54:20
   5 ,2016-02-07 02:18:41
   5 ,2016-02-05 02:53:01
   5 ,2016-02-04 19:25:54
   5 ,2016-02-04 12:18:00
   5 ,2016-02-03 21:58:38
   5 ,2016-02-03 02:49:19
   5 ,2016-02-02 11:32:22
   5 ,2016-02-02 06:21:55
   5 ,2016-02-02 01:17:34
   5 ,2016-02-01 12:59:41
   5 ,2016-02-01 00:08:10
   5 ,2016-01-30 21:21:06
   5 ,2016-01-27 16:46:26
   5 ,2016-01-25 15:49:46
   5 ,2016-01-24 02:13:22
   5 ,2016-01-20 16:03:56
   5 ,2016-01-15 21:23:22
   5 ,2016-01-14 21:10:03
   5 ,2016-01-13 02:28:56
   5 ,2016-01-12 23:07:50
   5 ,2016-01-06 00:46:28
   5 ,2016-01-04 17:39:38
   5 , reach out to aides in email probe - COMPLETE CAMPAIGN COVERAGE"
   5 , is right about who will win in November"
   5 , and the Tragedy of American Whiteness"
   5 , Promises a Warmer Climate Than Wisconsin"
   4 ,2016-04-28 16:28:46
   4 ,2016-04-22 19:22:34
   4 ,2016-04-21 16:17:00
   4 ,2016-04-20 23:11:57
   4 ,2016-04-14 04:23:00
   4 ,2016-04-14 03:20:00
   4 ,2016-04-13 12:01:01
   4 ,2016-04-13 00:01:15
   4 ,2016-04-12 16:12:19
   4 ,2016-04-06 04:24:00
   4 ,2016-04-05 22:46:34
   4 ,2016-04-04 11:22:44
   4 ,2016-04-02 20:16:24
   4 ,2016-03-30 20:12:16
   4 ,2016-03-29 12:06:14
   4 ,2016-03-29 11:26:27
   4 ,2016-03-28 22:04:22
   4 ,2016-03-28 10:22:01
   4 ,2016-03-23 14:52:41
   4 ,2016-03-21 20:17:16
   4 ,2016-03-21 12:47:15
   4 ,2016-03-17 17:01:24
   4 ,2016-03-16 04:48:52
   4 ,2016-03-15 17:16:09
   4 ,2016-03-14 12:59:15
   4 ,2016-03-11 19:23:22
   4 ,2016-03-10 17:20:31
   4 ,2016-03-08 02:13:39
   4 ,2016-03-07 15:16:34
   4 ,2016-03-07 00:25:00
   4 ,2016-03-02 17:21:33
   4 ,2016-03-02 05:28:54
   4 ,2016-03-01 21:52:59
   4 ,2016-03-01 20:23:11
   4 ,2016-03-01 13:39:20
   4 ,2016-02-29 11:25:28
   4 ,2016-02-28 20:14:17
   4 ,2016-02-27 16:16:00
   4 ,2016-02-26 04:13:21
   4 ,2016-02-24 17:35:57
   4 ,2016-02-24 12:19:04
   4 ,2016-02-22 21:33:57
   4 ,2016-02-21 15:29:56
   4 ,2016-02-21 02:43:25
   4 ,2016-02-19 04:45:02
   4 ,2016-02-17 11:22:40
   4 ,2016-02-16 23:13:47
   4 ,2016-02-14 03:31:05
   4 ,2016-02-11 00:09:33
   4 ,2016-02-09 15:49:59
   4 ,2016-02-07 14:34:45
   4 ,2016-02-05 21:28:58
   4 ,2016-02-05 14:29:47
   4 ,2016-02-04 00:55:55
   4 ,2016-02-03 19:55:27
   4 ,2016-02-03 17:06:36
   4 ,2016-02-02 17:15:36
   4 ,2016-02-02 03:57:21
   4 ,2016-02-01 22:04:07
   4 ,2016-01-31 15:14:58
   4 ,2016-01-29 03:35:55
   4 ,2016-01-28 11:30:48
   4 ,2016-01-27 13:25:57
   4 ,2016-01-26 22:50:19
   4 ,2016-01-21 13:42:21
   4 ,2016-01-20 22:37:23
   4 ,2016-01-20 19:46:15
   4 ,2016-01-20 15:25:51
   4 ,2016-01-20 13:38:10
   4 ,2016-01-19 21:10:35
   4 ,2016-01-15 19:28:28
   4 ,2016-01-04 18:57:57
   4 ,' 'one of the dumbest human beings'"
   4 , lawyers up"
   4 , begins to stumble in a very bad week"
   4 , Virginia as Super Tuesday delegate goldmines"
   4 , Rubio score key Iowa paper's endorsement"
   4 , Maine"
   4 , GOP pile-up for second"
   4 , Challenge Him or Join Him"
   3 ,2016-04-27 04:31:01
   3 ,2016-04-18 22:40:26
   3 ,2016-04-16 12:31:37
   3 ,2016-04-15 10:29:03
   3 ,2016-04-15 02:57:00
   3 ,2016-04-11 22:52:00
   3 ,2016-04-11 11:34:31
   3 ,2016-04-05 03:58:29
   3 ,2016-04-04 15:04:42
   3 ,2016-04-02 18:05:37
   3 ,2016-03-30 17:38:24
   3 ,2016-03-23 05:24:45
   3 ,2016-03-22 01:59:05
   3 ,2016-03-21 22:47:48
   3 ,2016-03-16 21:41:46
   3 ,2016-03-16 17:47:55
   3 ,2016-03-15 10:13:40
   3 ,2016-03-13 15:49:21
   3 ,2016-03-12 18:47:10
   3 ,2016-03-11 11:48:17
   3 ,2016-03-11 03:20:37
   3 ,2016-03-10 04:05:58
   3 ,2016-03-09 20:50:20
   3 ,2016-03-06 15:09:15
   3 ,2016-03-03 03:29:34
   3 ,2016-03-02 17:28:49
   3 ,2016-03-01 20:48:05
   3 ,2016-02-26 20:09:03
   3 ,2016-02-25 18:59:56
   3 ,2016-02-25 10:16:07
   3 ,2016-02-21 02:33:48
   3 ,2016-02-20 12:53:46
   3 ,2016-02-19 23:59:31
   3 ,2016-02-16 17:24:44
   3 ,2016-02-16 12:52:03
   3 ,2016-02-14 03:50:34
   3 ,2016-02-11 21:06:59
   3 ,2016-02-10 23:26:06
   3 ,2016-02-10 05:44:42
   3 ,2016-02-09 16:15:01
   3 ,2016-02-05 12:25:48
   3 ,2016-02-03 22:08:51
   3 ,2016-01-31 03:56:53
   3 ,2016-01-30 11:13:06
   3 ,2016-01-29 18:06:12
   3 ,2016-01-29 03:15:13
   3 ,2016-01-28 22:45:34
   3 ,2016-01-26 11:01:15
   3 ,2016-01-25 23:00:33
   3 ,2016-01-24 14:34:33
   3 ,2016-01-24 00:47:00
   3 ,2016-01-20 23:53:05
   3 ,2016-01-20 20:34:55
   3 ,2016-01-17 20:39:05
   3 ,2016-01-07 19:17:59
   3 ,2016-01-07 12:48:57
   3 ,2016-01-07 11:41:22
   3 ,2016-01-04 16:56:53
   3 ,' takes Manhattan"
   3 , vote"
   3 , leading in NH"
   3 , in South Carolina"
   3 , dumb idea'"
   3 , calls March 1 the 'most important day' in GOP race"
   3 , and other campaign observations"
   3 , Works the Lunch Crowd in New Hampshire"
   3 , Trump and Cruz Discuss Transhumanist Science Issues?"
   3 , Trump OK as candidates make final Iowa pitches"
   3 , Sanders still needs massive late surge to top Clinton"
   3 , Rubio 15"
   3 , Ohio"
   3 , Ohio and North Carolina"
   3 , Learn to Love Ted Cruz"
   3 , Kevin Lewis"
   3 , Kasich in V.P. Pool"
   3 , Kasich as VP"
   3 , Is Not Registered to Fly"
   3 , Donald Trump)"
   3 , Are Republican Candidates so Drawn to Supply-side Tax Cuts?"
   3 , 2016ers drop new Iowa ads"
   2 ,2016-04-28 02:18:42
   2 ,2016-04-27 03:46:30
   2 ,2016-04-25 23:23:01
   2 ,2016-04-24 18:19:39
   2 ,2016-04-24 14:00:24
   2 ,2016-04-20 03:15:54
   2 ,2016-04-18 23:41:33
   2 ,2016-04-18 14:04:46
   2 ,2016-04-18 10:00:21
   2 ,2016-04-18 03:54:40
   2 ,2016-04-13 12:58:24
   2 ,2016-04-12 12:43:42
   2 ,2016-04-05 20:59:19
   2 ,2016-04-05 16:41:33
   2 ,2016-04-03 01:03:47
   2 ,2016-03-25 12:28:14
   2 ,2016-03-22 22:38:39
   2 ,2016-03-19 19:44:46
   2 ,2016-03-18 13:18:33
   2 ,2016-03-17 21:08:38
   2 ,2016-03-17 13:03:18
   2 ,2016-03-16 21:45:39
   2 ,2016-03-16 17:02:45
   2 ,2016-03-16 14:23:21
   2 ,2016-03-15 16:44:31
   2 ,2016-03-11 16:21:02
   2 ,2016-03-11 15:26:15
   2 ,2016-03-10 20:35:28
   2 ,2016-03-10 16:05:41
   2 ,2016-03-10 03:58:17
   2 ,2016-03-09 22:05:55
   2 ,2016-03-09 14:24:15
   2 ,2016-03-08 15:59:53
   2 ,2016-03-07 14:50:03
   2 ,2016-03-07 01:49:44
   2 ,2016-03-05 00:30:38
   2 ,2016-03-04 18:09:49
   2 ,2016-03-04 14:30:01
   2 ,2016-03-03 23:04:38
   2 ,2016-03-01 18:03:10
   2 ,2016-03-01 04:20:46
   2 ,2016-02-29 21:10:05
   2 ,2016-02-29 18:45:16
   2 ,2016-02-29 18:10:32
   2 ,2016-02-29 16:33:27
   2 ,2016-02-29 14:45:36
   2 ,2016-02-28 00:40:21
   2 ,2016-02-24 19:18:17
   2 ,2016-02-23 21:41:28
   2 ,2016-02-23 20:00:37
   2 ,2016-02-22 15:56:27
   2 ,2016-02-20 14:03:46
   2 ,2016-02-19 15:27:24
   2 ,2016-02-18 00:10:10
   2 ,2016-02-17 10:17:37
   2 ,2016-02-17 10:16:48
   2 ,2016-02-15 17:29:04
   2 ,2016-02-15 04:49:41
   2 ,2016-02-14 04:04:46
   2 ,2016-02-10 22:06:18
   2 ,2016-02-10 17:34:26
   2 ,2016-02-10 04:10:35
   2 ,2016-02-10 03:45:31
   2 ,2016-02-08 22:45:08
   2 ,2016-02-08 22:21:31
   2 ,2016-02-08 17:23:14
   2 ,2016-02-08 16:28:37
   2 ,2016-02-07 05:23:15
   2 ,2016-02-05 22:43:19
   2 ,2016-02-05 14:45:36
   2 ,2016-02-03 22:21:54
   2 ,2016-02-03 01:47:38
   2 ,2016-02-02 17:06:32
   2 ,2016-02-02 16:39:08
   2 ,2016-02-02 00:56:56
   2 ,2016-02-01 21:45:55
   2 ,2016-02-01 16:14:08
   2 ,2016-02-01 14:10:09
   2 ,2016-02-01 13:06:15
   2 ,2016-02-01 12:05:10
   2 ,2016-01-29 03:39:00
   2 ,2016-01-28 00:13:28
   2 ,2016-01-27 15:46:03
   2 ,2016-01-27 11:11:39
   2 ,2016-01-27 06:37:00
   2 ,2016-01-26 18:25:22
   2 ,2016-01-24 16:18:00
   2 ,2016-01-23 23:45:04
   2 ,2016-01-22 21:11:00
   2 ,2016-01-22 17:20:41
   2 ,2016-01-22 15:40:08
   2 ,2016-01-21 00:05:29
   2 ,2016-01-20 22:15:27
   2 ,2016-01-20 17:57:24
   2 ,2016-01-19 13:26:50
   2 ,2016-01-15 13:02:04
   2 ,2016-01-15 01:34:00
   2 ,2016-01-14 16:44:00
   2 ,2016-01-12 21:13:00
   2 ,2016-01-12 04:17:52
   2 ,2016-01-12 00:44:25
   2 ,2016-01-08 13:36:41
   2 ,2016-01-05 19:48:17
   2 ,2016-01-05 12:55:29
   2 ,2016-01-03 22:26:00
   2 , treats Hillary Clinton like a punchline"
   2 , the GOP"
   2 , still strong on Miami home turf"
   2 , long-term threat"
   2 , in Play for Evangelical Votes"
   2 , follow the money trail in Florida"
   2 , et. al."
   2 , denounces Obama's move"
   2 , and the Republican Establishment’s Last Stand"
   2 , and Light-Red State
   2 , Texas
   2 , Sanders clash over guns
   2 , Sanders V. Clinton"
   2 , Revisits a Potential White House Run"
   2 , More"
   2 , Loses Some of the Self-Confidence in Appeal to Voters"
   2 , Kasich Back Off Pledges to Support Nominee"
   2 , Kabul"
   2 , Donald Trump"
   2 , Cruz resist pressure after NY losses - MEDIA BUZZ: How Trump triumphed in New York - COMPLETE CAMPAIGN 2016 COVERAGE"
   2 , Credit Card"
   2 , Biden"
   2 , Admits ‘I Have Never Gotten a Super Bowl Right’"
   1 ,’ ‘Nasty
   1 ,2016-04-28 15:14:00
   1 ,2016-04-28 13:08:32
   1 ,2016-04-28 12:56:01
   1 ,2016-04-27 14:18:16
   1 ,2016-04-26 01:33:50
   1 ,2016-04-25 12:26:55
   1 ,2016-04-25 05:56:00
   1 ,2016-04-24 15:22:36
   1 ,2016-04-22 06:24:43
   1 ,2016-04-22 02:19:05
   1 ,2016-04-21 12:43:00
   1 ,2016-04-20 23:40:49
   1 ,2016-04-20 06:11:49
   1 ,2016-04-20 02:03:44
   1 ,2016-04-20 01:36:22
   1 ,2016-04-19 14:26:24
   1 ,2016-04-18 19:49:28
   1 ,2016-04-18 01:41:49
   1 ,2016-04-17 13:00:00
   1 ,2016-04-17 02:57:58
   1 ,2016-04-15 12:55:00
   1 ,2016-04-15 03:38:19
   1 ,2016-04-14 23:04:30
   1 ,2016-04-14 12:54:00
   1 ,2016-04-12 17:14:11
   1 ,2016-04-11 07:03:44
   1 ,2016-04-10 19:21:40
   1 ,2016-04-09 11:07:34
   1 ,2016-04-08 22:11:28
   1 ,2016-04-08 13:23:10
   1 ,2016-04-08 11:36:58
   1 ,2016-04-07 19:37:55
   1 ,2016-04-07 16:58:31
   1 ,2016-04-07 11:08:17
   1 ,2016-04-07 10:15:14
   1 ,2016-04-07 02:10:17
   1 ,2016-04-06 19:07:43
   1 ,2016-04-06 14:16:32
   1 ,2016-04-06 04:19:00
   1 ,2016-03-31 18:44:17
   1 ,2016-03-30 20:09:15
   1 ,2016-03-30 16:46:44
   1 ,2016-03-30 15:49:28
   1 ,2016-03-30 14:17:14
   1 ,2016-03-27 21:27:24
   1 ,2016-03-23 11:05:54
   1 ,2016-03-22 03:01:42
   1 ,2016-03-20 23:17:48
   1 ,2016-03-17 14:18:38
   1 ,2016-03-15 21:20:28
   1 ,2016-03-15 19:17:09
   1 ,2016-03-15 19:02:02
   1 ,2016-03-15 16:00:36
   1 ,2016-03-15 15:01:00
   1 ,2016-03-14 18:51:14
   1 ,2016-03-14 12:49:05
   1 ,2016-03-12 21:43:25
   1 ,2016-03-11 18:57:36
   1 ,2016-03-11 03:49:25
   1 ,2016-03-11 03:07:52
   1 ,2016-03-10 01:00:00
   1 ,2016-03-09 04:59:12
   1 ,2016-03-09 03:54:21
   1 ,2016-03-08 22:48:42
   1 ,2016-03-07 20:32:29
   1 ,2016-03-07 16:41:46
   1 ,2016-03-07 16:25:39
   1 ,2016-03-07 15:19:33
   1 ,2016-03-07 03:54:38
   1 ,2016-03-07 02:59:23
   1 ,2016-03-05 19:41:51
   1 ,2016-03-05 00:48:52
   1 ,2016-03-04 18:46:32
   1 ,2016-03-04 12:27:13
   1 ,2016-03-04 00:13:13
   1 ,2016-03-03 16:16:25
   1 ,2016-03-03 10:15:15
   1 ,2016-03-02 22:27:41
   1 ,2016-03-02 19:49:48
   1 ,2016-03-02 18:51:26
   1 ,2016-03-02 18:35:57
   1 ,2016-03-02 18:26:10
   1 ,2016-03-02 13:59:55
   1 ,2016-03-01 15:56:09
   1 ,2016-03-01 10:00:23
   1 ,2016-02-29 15:34:29
   1 ,2016-02-26 23:13:47
   1 ,2016-02-26 16:36:53
   1 ,2016-02-26 15:19:49
   1 ,2016-02-25 21:33:10
   1 ,2016-02-25 17:36:37
   1 ,2016-02-25 04:35:02
   1 ,2016-02-24 03:50:29
   1 ,2016-02-23 10:00:18
   1 ,2016-02-21 05:06:40
   1 ,2016-02-21 02:17:59
   1 ,2016-02-19 15:00:15
   1 ,2016-02-19 02:35:49
   1 ,2016-02-18 23:58:02
   1 ,2016-02-18 22:51:40
   1 ,2016-02-18 16:00:12
   1 ,2016-02-18 00:36:22
   1 ,2016-02-17 23:47:34
   1 ,2016-02-17 17:53:11
   1 ,2016-02-17 00:43:30
   1 ,2016-02-16 22:16:06
   1 ,2016-02-13 02:16:30
   1 ,2016-02-13 02:03:29
   1 ,2016-02-12 20:53:57
   1 ,2016-02-12 03:11:19
   1 ,2016-02-11 21:28:53
   1 ,2016-02-11 16:56:51
   1 ,2016-02-11 15:55:13
   1 ,2016-02-10 20:04:34
   1 ,2016-02-10 18:00:02
   1 ,2016-02-10 13:48:59
   1 ,2016-02-09 17:49:26
   1 ,2016-02-09 07:33:34
   1 ,2016-02-09 05:22:05
   1 ,2016-02-09 02:02:58
   1 ,2016-02-08 19:53:38
   1 ,2016-02-07 19:05:10
   1 ,2016-02-07 01:49:33
   1 ,2016-02-06 23:18:59
   1 ,2016-02-05 22:05:03
   1 ,2016-02-05 20:11:01
   1 ,2016-02-05 19:08:33
   1 ,2016-02-05 18:47:55
   1 ,2016-02-05 11:00:28
   1 ,2016-02-04 17:10:56
   1 ,2016-02-03 16:27:19
   1 ,2016-02-02 20:46:04
   1 ,2016-02-02 11:36:18
   1 ,2016-02-02 05:38:39
   1 ,2016-02-01 22:23:41
   1 ,2016-02-01 19:53:43
   1 ,2016-02-01 16:07:37
   1 ,2016-01-31 21:56:31
   1 ,2016-01-31 04:04:58
   1 ,2016-01-31 00:12:39
   1 ,2016-01-30 19:10:26
   1 ,2016-01-30 17:22:16
   1 ,2016-01-29 23:56:00
   1 ,2016-01-29 18:36:21
   1 ,2016-01-29 18:02:50
   1 ,2016-01-29 17:53:47
   1 ,2016-01-29 03:56:48
   1 ,2016-01-29 03:21:00
   1 ,2016-01-28 17:08:25
   1 ,2016-01-28 16:29:45
   1 ,2016-01-28 13:00:14
   1 ,2016-01-28 06:02:00
   1 ,2016-01-27 22:55:06
   1 ,2016-01-27 16:30:02
   1 ,2016-01-25 18:06:00
   1 ,2016-01-24 19:14:00
   1 ,2016-01-24 03:24:16
   1 ,2016-01-24 00:58:28
   1 ,2016-01-23 21:25:00
   1 ,2016-01-23 21:16:39
   1 ,2016-01-22 23:37:28
   1 ,2016-01-22 21:14:48
   1 ,2016-01-22 06:00:00
   1 ,2016-01-21 21:53:30
   1 ,2016-01-21 10:00:17
   1 ,2016-01-20 19:05:14
   1 ,2016-01-20 10:15:35
   1 ,2016-01-20 00:52:21
   1 ,2016-01-19 19:14:00
   1 ,2016-01-18 16:56:27
   1 ,2016-01-16 22:43:11
   1 ,2016-01-16 16:07:00
   1 ,2016-01-16 14:57:48
   1 ,2016-01-16 02:02:47
   1 ,2016-01-15 12:57:16
   1 ,2016-01-15 07:17:00
   1 ,2016-01-15 04:28:00
   1 ,2016-01-15 04:27:59
   1 ,2016-01-14 17:47:00
   1 ,2016-01-14 12:51:13
   1 ,2016-01-13 22:57:00
   1 ,2016-01-13 17:10:00
   1 ,2016-01-13 16:58:00
   1 ,2016-01-13 00:37:00
   1 ,2016-01-12 22:25:00
   1 ,2016-01-12 14:50:51
   1 ,2016-01-09 21:16:51
   1 ,2016-01-08 15:24:44
   1 ,2016-01-07 06:46:49
   1 ,2016-01-05 20:29:49
   1 ,2016-01-05 14:30:49
   1 ,2016-01-04 19:39:07
   1 ,2016-01-04 18:14:20
   1 ,2016-01-04 13:00:50
   1 ,' Drunk GOP Tells Ted Cruz At 3 a.m."
   1 , would consider nominating Garland to court"
   1 , regain momentum"
   1 , is in a tough Iowa homestretch"
   1 , and yes
   1 , and the Tunnels of Chu Chi"
   1 , and the Ides of March"
   1 , and Authority: A Surprising Fit"
   1 , a Lift"
   1 , Utah"
   1 , Unaccomplished"
   1 , Trump"
   1 , Trump 2"
   1 , Tornado: How Trump Won the GOP"
   1 , Shuns Debate"
   1 , Sees Opening Created by Donald Trump"
   1 , Obama: Obsessing over presidents's records in 2016 (Opinion)"
   1 , O'Malley seek victory in Nevada caucuses"
   1 , May Be Pivotal in New Hampshire"
   1 , Kasich seek to win over Republican leaders at party meeting"
   1 , It's Not Your Election!"
   1 , Hustle for Crucial Indiana Win"
   1 , Here's The Full Text Of Sarah Palin's Bizarre Trump Speech"
   1 , Form New Ticket"
   1 , Clinton go for big delegate hauls in N.Y. -- B’DAY: Ron Kaufman"
   1 , Bill and Hillary"
   1 , Backs Hillary Clinton"
